F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Class
0.214647,0.00363,0.006656,0.003421,0.008189,0.007707,0.013797,0.131321,0.168654,3.222189,2.499116,2.287168,3.141813,3.517576,4.065809,4.403984,2.410112,3.030302,0.721593,-2.00E-06,0.381012,0.166668,0.290571,0.048615,0.073763,0.031863,0.029267,0.13038,0.079161,2.623056,6.859717,2.323738,3.415741,2.888385,3.267746,3.317981,1.873894,2.71424,0.162178,-0.470726,0.047093,0.046131,-0.007139,-0.002509,-0.006349,0.000179,-0.028171,0
0.105077,0.006017,0.010215,0.002138,0.009144,0.003216,0.006826,0.066582,0.079533,3.019441,2.037715,2.034356,2.896763,2.621264,4.127525,4.306341,3.185782,3.45348,0.340269,1.30E-05,0.54032,0.262736,0.455914,0.031846,0.085163,0.016327,0.013877,0.064178,0.039563,2.887473,5.627346,2.067988,11.816171,2.207392,4.041207,3.321243,2.582679,3.114606,-0.260186,0.356736,-0.015706,-0.286852,-0.005003,-0.006531,-0.012079,0.000685,-0.02291,1
0.281568,0.003091,0.002604,0.003845,0.009899,0.005257,0.007171,0.10313,0.261607,3.356824,2.403699,2.945933,3.30663,3.291011,3.954174,4.139345,3.620009,3.381,0.966942,-3.00E-06,0.273042,0.159392,0.121815,0.045595,0.092479,0.023736,0.017636,0.093467,0.11844,2.909622,4.688426,3.027114,3.281387,2.905213,3.065596,2.955995,2.866562,2.816603,0.019468,-0.213961,-0.003987,0.002315,-0.009272,0.010724,0.098253,0.000431,0.025057,1
0.463432,0.006487,0.005429,0.063492,0.043807,0.046509,0.113907,0.301328,0.320653,2.655348,2.5466,2.436848,1.910417,3.261137,4.37462,2.845168,2.936593,2.299721,1.289246,-3.40E-05,1.314957,0.31311,0.223501,1.076617,0.406082,0.230899,0.161869,0.361972,0.21571,2.358375,24.323599,13.672329,1.641355,2.82041,3.789221,2.187376,2.442655,1.864921,-0.011083,-1.592669,0.484125,0.001271,-0.037346,0.011238,0.000338,-0.014753,-0.000619,0
0.243662,0.012434,0.010313,0.005861,0.013728,0.017461,0.010818,0.103299,0.21862,3.151453,2.012617,2.135224,2.674944,3.426513,4.017314,3.700056,3.228258,3.47237,0.830977,2.30E-05,0.843822,0.633489,0.512438,0.07981,0.128314,0.073127,0.027007,0.090703,0.103232,3.062093,2.22522,2.205675,2.482249,2.938084,3.235978,3.186628,2.796239,2.909635,-0.227202,-0.001868,0.035088,-0.003094,-0.000301,0,0.005683,-4.70E-05,-0.002102,0
0.722204,0.005275,0.004293,0.008427,0.038669,0.490717,0.295548,0.232528,0.371221,3.63206,3.628186,4.864779,4.629384,3.710007,2.590719,3.908211,4.120146,3.646831,2.748448,5.30E-05,2.248357,0.167854,0.114712,0.098753,0.243151,2.092842,0.679365,0.24821,0.205082,2.860595,378.552704,152.085236,13.036378,10.139338,2.064283,3.321947,3.224841,2.86896,-0.035807,-11.067754,2.084013,0.115425,0.290633,-0.000889,-0.001334,-0.000578,0.006447,0
0.179647,0.005647,0.004629,0.007229,0.011659,0.030882,0.026408,0.150397,0.088137,3.61627,2.740946,2.806095,3.268046,3.91505,3.727313,4.213995,3.492511,3.530598,0.693909,1.70E-05,0.435023,0.286261,0.205619,0.099991,0.105928,0.127551,0.055196,0.145822,0.057058,2.736569,20.983912,6.991257,3.698927,3.202106,3.051851,3.253025,2.75777,2.855604,-0.027735,1.382911,-0.254149,-0.025731,0.006527,-0.001569,-0.000615,0.000525,0.004746,0
0.240572,0.011386,0.024546,0.004969,0.01189,0.023187,0.018247,0.044277,0.232696,4.316457,1.935111,2.021917,3.010425,3.358155,4.249893,4.512899,4.569022,4.121756,1.148357,3.50E-05,1.193414,0.503629,1.061713,0.079268,0.106633,0.100117,0.042151,0.041781,0.107254,2.791344,1.959822,1.986194,3.145411,3.01178,3.748921,3.690018,3.232876,2.726847,-0.002525,-0.002632,-0.016713,0.014576,0.011642,-0.00494,0.014178,0.004266,-0.000647,0
0.479866,0.004712,0.003748,0.003193,0.015353,0.030316,0.077456,0.237797,0.408124,3.930564,0.887794,1.695664,3.425405,2.461538,3.260725,3.640394,4.239151,3.815521,2.312676,-6.00E-06,0.412153,0.07556,0.052094,0.02284,0.139515,0.111932,0.162671,0.216764,0.235561,3.013127,882.5578,380.155579,406.085724,2.961869,2.418926,2.831001,3.131697,3.021013,0.034448,23.887924,-5.831191,-5.100594,-0.043269,-0.000591,0.005946,-0.002455,0.008689,0
0.377379,0.010021,0.009299,0.147763,0.226006,0.081574,0.053157,0.117206,0.214693,3.561724,2.00787,5.237923,2.222976,2.007879,3.750285,4.285917,4.713539,5.616247,1.446825,-8.20E-05,3.37579,0.463473,0.36308,2.382463,2.268082,0.426071,0.120893,0.107247,0.120672,2.849289,35.643345,22.167654,1.945676,1.7825,3.442358,3.280891,3.637549,4.975007,-0.017425,-2.583251,1.33326,0.000981,0.001692,-0.003862,-0.003433,-0.002012,-0.026641,0
0.133845,0.004167,0.003772,0.014128,0.033262,0.02648,0.016806,0.092926,0.083416,3.732108,2.888976,3.021177,3.256345,2.855493,3.690842,4.618578,3.78847,3.820093,0.580114,-2.10E-05,0.477291,0.213438,0.168256,0.180944,0.309838,0.116224,0.034822,0.085077,0.056363,2.928952,3.363863,2.913521,3.251986,2.303654,3.046216,3.543839,3.094657,2.887279,0.078743,-0.103736,0.072217,0.001761,-0.003352,-0.009735,0.008379,-0.000976,0.062804,0
0.236931,0.003169,0.002686,0.010527,0.02354,0.012043,0.022329,0.154882,0.175563,3.485439,2.253643,2.559488,2.524604,2.841617,3.833058,4.759264,3.91276,3.512644,0.920144,-2.00E-06,0.388847,0.167598,0.131037,0.165438,0.198238,0.068803,0.043348,0.135291,0.119272,2.667405,2.302669,2.47783,2.184001,2.229348,3.469286,3.710353,3.044219,2.734207,0.062275,-0.019472,0.044371,-0.005572,-0.001914,0.000793,0.000742,-0.00018,-0.00408,0
0.124931,0.004158,0.003499,0.007479,0.009396,0.01564,0.013209,0.11027,0.053435,3.784535,2.812774,3.218494,3.599451,3.934328,3.716703,3.75573,3.742785,3.729385,0.497332,2.00E-06,0.3397,0.219865,0.163488,0.114,0.084693,0.078566,0.024398,0.108201,0.040176,2.817389,3.757979,3.307966,3.353363,3.189447,3.112221,3.028316,2.934257,2.946406,0.038892,0.003093,0.084673,-0.00755,0.001018,0.003587,-0.009905,0.00096,0.00996,0
2.550081,0.061431,0.055856,0.246488,0.412807,1.020752,1.257012,1.459168,1.230331,4.010846,2.617004,1.555404,2.853477,3.704113,4.104459,4.462283,4.710607,4.418035,11.481374,0.000125,8.602244,3.046819,2.537271,3.503852,3.464906,4.784995,2.673284,1.844915,0.715832,3.226352,3.121702,4.404458,2.549489,3.162335,3.571138,3.33406,3.380907,3.337689,-0.041178,0.166841,-0.542313,0.005448,-0.000692,0.010982,-0.000293,0.004425,0.003301,1
0.148489,0.004803,0.003609,0.004455,0.003555,0.010636,0.016548,0.068092,0.130219,2.788009,2.635851,2.8284,3.096873,3.749204,3.816,3.988231,3.211841,2.870261,0.453054,1.00E-06,0.337841,0.252119,0.176804,0.066017,0.040496,0.046739,0.035934,0.052415,0.083748,2.228245,2.881188,2.962741,2.932922,3.269797,3.090199,3.241915,2.546641,2.2492,-0.080401,-0.03275,0.027187,-0.00241,0.029967,0.005152,-0.002487,0.000148,-0.012334,0
0.389131,0.038281,0.081337,0.039566,0.170557,0.263395,0.068344,0.055329,0.188542,3.399937,1.875647,1.952822,3.099424,3.150588,3.073283,4.218468,4.349946,3.651832,1.421306,2.70E-05,4.407812,1.651737,3.549184,0.528993,1.485612,1.247876,0.183869,0.058065,0.088159,2.814847,2.006715,1.952312,2.886913,2.652366,2.540474,3.45502,3.10006,2.697837,0.004048,0.009235,0.012514,0.005267,-0.007212,0.003176,-0.010161,0.003166,0.003378,0
0.121848,0.00983,0.008441,0.029286,0.043046,0.036384,0.019482,0.028487,0.097226,3.700928,2.05716,2.314536,2.554345,2.718461,3.769663,4.802635,3.652485,3.908404,0.463866,-1.00E-05,0.923344,0.49383,0.408754,0.47112,0.425963,0.177619,0.05066,0.024287,0.050932,2.928176,2.224475,2.334076,2.029421,2.250384,3.267462,4.032156,2.902293,2.971456,0.014307,-0.020972,-0.111714,-0.00276,0.003436,-0.001177,-0.003198,0.002261,0.001102,0
0.310074,0.012945,0.011199,0.107712,0.164469,0.055476,0.042593,0.103731,0.20395,3.6066,2.89482,2.967704,2.25922,2.2396,4.004428,4.431881,4.495238,4.641633,1.25692,2.00E-05,2.537615,0.597756,0.508957,1.715739,1.664266,0.277536,0.093577,0.094889,0.109473,2.844476,24.393339,5.000464,2.035822,1.846771,3.74514,3.471941,3.165563,3.182368,0.02635,-1.427093,0.274044,0.006202,0.000148,-0.003145,-0.00985,0.005135,-0.000703,0
0.389486,0.012678,0.022719,0.055172,0.182319,0.306789,0.068224,0.093815,0.084916,3.733915,3.600467,2.175973,2.459048,3.840519,3.201748,4.443354,4.481031,3.440455,1.475689,2.80E-05,2.503492,0.520152,0.972378,0.811985,1.42867,1.516917,0.184415,0.101785,0.048517,2.909813,35.729527,2.454469,1.98563,2.91931,2.62443,3.880348,3.353957,2.785935,0.014596,2.099027,-0.113654,0.002867,-0.001927,0.050081,0.015195,-0.007336,0.015307,0
0.49167,0.006818,0.010477,0.012247,0.01701,0.121263,0.137921,0.331259,0.312574,4.094531,2.411677,2.235651,2.908381,3.32915,3.203582,4.297622,4.670623,5.505823,2.373066,-1.20E-05,0.910545,0.287304,0.449167,0.153809,0.177846,0.481808,0.252229,0.403247,0.175928,3.187007,65.14801,3.720328,4.09554,3.044317,2.579773,3.411814,3.25374,3.92541,0.020813,3.430914,-0.013905,-0.06406,-0.050208,0.000124,-0.000328,-0.003926,-0.017175,0
0.16442,0.006906,0.005576,0.00864,0.01241,0.07065,0.057798,0.103319,0.087876,3.974833,2.769691,3.515506,3.697619,3.61123,2.948208,3.648432,4.089078,4.315053,0.759492,-1.00E-06,0.577446,0.366854,0.25367,0.123609,0.115438,0.272371,0.137283,0.094985,0.060722,2.94366,5.186026,3.546689,3.478189,3.014991,2.20302,2.852995,3.132004,3.086926,0.004477,-0.237217,0.234702,0.015491,0.023679,0.000159,-0.002359,-0.000498,0.04277,1
0.142131,0.005916,0.011895,0.009488,0.013919,0.020959,0.020839,0.10578,0.087623,4.048159,2.344464,2.103399,3.19267,3.535877,3.744429,4.123773,4.198755,3.918065,0.607478,7.00E-06,0.625209,0.254766,0.515536,0.120668,0.142653,0.095564,0.052268,0.0971,0.055273,3.161038,2.271729,1.970811,3.203191,3.125876,2.889567,3.359833,3.560307,3.159788,0.109206,-0.041746,0.014733,-0.002383,-0.023743,0.001631,0.005165,0.000149,-0.021001,0
0.31865,0.003903,0.003061,0.007002,0.015394,0.069742,0.148485,0.175597,0.208553,4.284108,2.551266,2.389554,3.473232,3.723679,3.69332,4.800085,5.243044,3.598323,1.483474,-6.00E-06,0.543811,0.137833,0.110931,0.085633,0.137956,0.296437,0.293129,0.213615,0.136446,2.963143,302.441864,88.049309,6.75726,3.272308,2.923206,3.886255,3.875859,2.637719,0.093898,-10.744482,1.680229,0.141675,-0.004708,0.004689,-0.005648,0.059554,0.003128,0
0.851819,0.010097,0.046024,0.199565,0.437878,0.306587,0.156596,0.183352,0.582816,7.646682,3.417022,3.629398,3.99449,6.028747,7.358321,12.178583,15.00238,9.499885,9.292203,2.60E-05,5.269626,0.634382,1.385336,2.527385,3.995755,1.686525,0.351025,0.19769,0.294374,8.766776,7.032506,7.264415,5.337536,7.555854,17.995947,56.075993,87.952332,9.942803,-0.062973,-0.033672,0.027722,-0.006307,0.097505,-0.07492,0.004789,-0.032776,-0.043421,1
0.418617,0.044042,0.035713,0.163561,0.203112,0.153926,0.105802,0.149213,0.216442,3.688555,1.994885,2.307105,2.446905,3.270071,3.507834,4.073743,5.092251,5.027953,1.692677,-9.20E-05,4.246508,2.198466,1.803017,2.219279,2.101984,0.673091,0.300734,0.128111,0.143244,2.901692,2.328758,2.330922,2.247614,2.841759,3.047073,3.276037,3.92754,3.80134,0.0447,-0.027145,0.112384,0.002028,0.086262,0.016587,-0.020293,0.000858,0.001551,1
0.205772,0.003574,0.00285,0.002788,0.007932,0.011174,0.012629,0.088749,0.184648,3.33297,2.707262,3.107478,3.664425,3.360712,3.218191,4.035693,2.639426,2.909407,0.701928,-9.00E-06,0.262581,0.176677,0.116262,0.03947,0.073263,0.049124,0.029555,0.078057,0.088842,2.767189,36.725883,20.536287,11.728417,3.048866,2.355251,3.425518,2.261551,2.391621,0.39256,-2.106297,0.612773,0.307539,0.0086,0.004805,0.016136,-0.00015,-0.016309,0
0.623384,0.008327,0.006774,0.017424,0.01986,0.029047,0.014757,0.035742,0.62085,4.833764,2.188347,2.432386,3.004637,3.305936,3.932076,4.926756,4.071761,4.872782,3.453869,-1.30E-05,0.71907,0.43115,0.332509,0.273476,0.20006,0.136254,0.034957,0.032999,0.291021,4.394567,2.271446,2.431181,2.645387,3.270749,3.216495,7.707665,3.027408,4.415967,-0.019649,-0.021626,0.051091,-0.002271,-0.030985,-0.009401,0.00168,0.015592,0.0002,0
0.588664,0.003442,0.003663,0.014587,0.109634,0.165766,0.333677,0.346203,0.274937,5.313977,2.519273,3.65467,3.722892,3.506022,4.350085,4.466856,5.023986,5.082863,4.399875,-1.00E-05,1.406528,0.176072,0.154615,0.18802,0.724541,0.798972,0.723907,0.414476,0.17129,3.159233,5.971384,7.296432,3.647953,3.437868,3.619373,3.216071,3.613978,3.995894,0.316482,-0.310611,-0.088593,0.002523,0.003966,-0.039402,-0.002863,0.010707,0.015669,0
0.280128,0.004187,0.008038,0.008257,0.021342,0.040561,0.035122,0.227872,0.151875,4.980965,2.418878,2.194423,3.086182,3.323897,3.587499,5.032359,5.190074,4.142394,1.548183,-1.00E-06,0.553303,0.177641,0.341282,0.126847,0.202563,0.183506,0.055795,0.233977,0.096564,3.492271,19.437683,2.280306,2.918791,2.615617,2.91405,4.920488,3.884781,3.07724,0.119693,1.209028,-0.099525,-0.007903,0.012163,0.011156,0.002098,0.005761,0.01468,0
0.131291,0.005305,0.009722,0.003671,0.004397,0.004888,0.007016,0.065614,0.112712,2.886924,2.431223,2.152285,3.256661,3.714485,3.848437,4.428883,3.325203,3.369291,0.409277,-5.00E-06,0.506641,0.2622,0.417018,0.071366,0.038695,0.022598,0.014781,0.059998,0.055808,3.154299,2.501173,2.372549,2.905718,3.209199,3.232067,3.354122,2.759595,3.036615,-0.37851,-0.014369,-0.151388,0.011972,0.019274,-0.012674,-0.018148,-0.000201,0.007468,1
0.313295,0.003481,0.003072,0.003921,0.012497,0.077228,0.161528,0.179163,0.183867,4.033977,2.009838,2.371414,3.518911,3.44674,3.517286,4.823201,5.523762,3.687656,1.471863,8.00E-06,0.583159,0.181815,0.147998,0.050709,0.106465,0.333952,0.305015,0.232147,0.113084,3.057065,2.039696,2.132362,3.537807,3.069343,2.933074,3.840612,3.732596,2.859522,0.07966,-0.035286,0.019021,-0.014076,-0.008029,-0.006754,0.003393,0.044671,-1.80E-05,0
0.585288,0.006845,0.004767,0.005407,0.03308,0.257344,0.288435,0.268373,0.346346,3.646112,2.687931,3.186875,3.855629,3.383612,2.728615,3.749449,4.231241,3.789172,2.698987,-4.00E-06,1.397702,0.36276,0.233983,0.073759,0.210803,1.097524,0.62979,0.271242,0.209512,3.119097,4.58891,3.668073,5.930634,18.737535,3.022195,3.366293,3.168223,2.923519,0.02809,0.188689,-0.02456,0.008838,0.406013,0.001913,0.006726,-0.00267,0.012727,0
1.156306,0.005276,0.010776,0.049635,0.252704,0.234285,0.399688,0.54148,0.873353,5.050422,5.683861,3.145642,3.945397,4.370961,5.076973,5.183135,5.266029,5.72727,6.960896,1.90E-05,2.771497,0.23439,0.311179,0.707551,2.071683,1.185517,0.842887,0.638973,0.462585,3.565557,252.005737,3.726226,3.946889,4.449749,5.185216,4.725283,3.733423,3.831676,0.017145,10.221342,-0.079394,-0.012539,-0.017805,-0.032713,-0.009162,0.006192,0.003876,1
0.237492,0.009082,0.007479,0.046084,0.054169,0.036833,0.02666,0.049589,0.216054,4.125521,2.040802,2.334969,2.035849,2.943608,3.635293,3.941172,4.606663,4.23204,1.060701,-2.00E-06,1.115855,0.452868,0.369272,0.75731,0.528197,0.181589,0.062858,0.045997,0.110636,3.118222,2.667441,2.280091,1.788478,2.41726,3.105948,3.251085,3.276137,3.207727,0.01659,0.097046,-0.050183,-8.20E-05,0.020062,0.001823,0.00287,0.005055,0.006198,1
0.173317,0.003684,0.00423,0.025625,0.052207,0.047992,0.037895,0.034851,0.147215,5.166722,2.034743,2.760501,2.995532,3.058443,3.989943,4.411529,4.330988,6.053279,1.177276,2.00E-05,0.728021,0.170057,0.156627,0.385099,0.506539,0.239653,0.08715,0.034605,0.071261,3.687216,40.808552,9.084909,2.575734,2.982939,3.939924,3.884638,3.103933,4.341193,0.030612,2.215331,-0.417627,-0.000787,-7.40E-05,-0.021137,-0.006357,-0.002212,0.002413,0
1.216974,0.023005,0.024334,0.238921,0.733141,0.493746,0.484797,0.587238,0.248779,4.497843,2.458085,4.507973,2.567579,2.060234,3.348528,4.538382,4.908465,6.220964,5.853526,-0.000264,8.467276,1.056142,0.858633,3.297729,7.223313,2.245234,1.112024,0.693378,0.17624,4.007398,61.094707,17.330503,2.448549,1.890325,2.876713,3.930029,5.423803,10.15029,1.019852,-1.743058,0.161563,0.00048,-0.016378,-0.014891,0.156181,0.019941,0.040045,0
2.270881,0.023264,0.017777,0.014076,0.014331,0.110064,0.133983,2.052854,0.95523,2.291155,0.304421,0.472949,1.362943,7.184591,4.175104,4.149881,1.998729,3.389529,5.267611,-7.90E-05,2.080844,0.194653,0.101135,0.067428,0.074148,0.439069,0.276344,1.852781,0.754744,1.741991,1057.522217,470.783478,756.912048,540.082886,3.474524,2.999096,1.723267,2.603823,-0.025297,-27.565973,6.666162,8.024804,4.355127,0.007985,0.002971,1.80E-05,-0.05202,0
0.259184,0.016794,0.013142,0.102216,0.121155,0.170271,0.063987,0.080709,0.044928,3.665043,2.591211,2.615083,2.347485,3.307069,3.659596,5.144576,5.169256,4.519424,0.975473,2.40E-05,2.353319,0.842874,0.644083,1.606151,1.00072,0.893084,0.157326,0.088814,0.031608,3.751539,3.953271,3.456487,2.194424,2.972771,3.940553,4.063021,3.545904,3.194246,-0.17211,0.166575,-0.114462,0.002669,-0.07491,-0.06982,0.057164,0.007889,0.009782,0
1.088963,0.00731,0.008204,0.010631,0.140341,0.313104,0.421204,0.498128,0.801482,4.840947,3.968461,2.257948,3.274749,4.169954,4.361418,5.544381,4.887183,4.185136,5.772644,4.10E-05,2.201802,0.180413,0.283732,0.128517,0.964373,1.547157,0.954645,0.57131,0.394963,3.390814,498.437683,48.612247,18.498087,4.028361,3.702153,4.781912,3.778465,3.26191,0.018786,15.804292,-1.117575,-0.400964,0.002076,0.006034,0.01264,-0.001112,-0.00437,1
0.287899,0.006467,0.002781,0.002792,0.002951,0.003515,0.005609,0.01625,0.287249,3.192251,2.406293,3.262617,3.861172,3.972188,4.119966,3.954234,4.024234,3.164589,0.949227,1.50E-05,0.57456,0.548239,0.110316,0.052119,0.026543,0.016848,0.009829,0.017098,0.115163,3.288032,3.099957,3.38596,3.653808,3.343502,3.108418,3.25218,2.854005,3.286445,-0.004048,-0.221568,-0.004199,0.003972,-0.008152,0.009301,-0.000198,-0.010325,7.70E-05,1
0.109306,0.009476,0.00771,0.016013,0.016557,0.012034,0.024663,0.060948,0.082464,3.845432,1.992772,1.875831,2.745475,3.808709,3.777502,4.81463,4.173463,4.021173,0.49096,-1.30E-05,0.69131,0.473771,0.389913,0.250422,0.162552,0.058055,0.048324,0.059363,0.045381,2.911793,2.21778,2.277268,2.412517,3.296415,3.156026,3.834631,3.190515,2.898777,-0.01597,-0.004126,-0.192607,-0.002272,-0.003442,-0.008396,-0.006781,-0.000104,-0.014348,0
0.273892,0.009422,0.007523,0.012307,0.015805,0.045584,0.016891,0.149463,0.223095,3.62687,2.654896,2.872564,3.164298,3.499774,3.592801,4.360411,3.687785,3.304604,1.089472,1.50E-05,0.707178,0.476212,0.373664,0.193048,0.147978,0.197739,0.043233,0.123354,0.132836,2.946629,2.793313,2.665837,2.835892,2.96449,2.867814,3.433896,3.191023,2.908707,0.040607,0.069742,0.12119,-0.007424,0.001747,0.002168,-0.004157,-3.20E-05,-0.026272,1
0.433479,0.00415,0.003609,0.003207,0.011941,0.035633,0.104916,0.188795,0.373937,4.168721,2.887962,2.222253,2.89201,3.32086,3.513763,3.269564,4.081789,4.174688,1.964032,1.70E-05,0.431033,0.141056,0.093018,0.039891,0.105262,0.14283,0.222681,0.167329,0.215835,3.109158,589.064575,156.232101,164.349319,3.923891,2.979768,2.834757,3.348004,3.198814,0.02099,17.806736,-2.914066,-2.626299,-0.094139,0.00206,0.000201,0.000373,-0.012025,0
0.148815,0.0042,0.003794,0.010086,0.017882,0.021905,0.022436,0.136356,0.046149,3.02773,1.754044,2.507582,3.216735,3.41869,3.96932,3.850166,3.286188,3.800974,0.484911,2.80E-05,0.356973,0.173034,0.145207,0.118444,0.178129,0.095514,0.044807,0.13463,0.037342,2.457601,130.345688,37.667446,3.671661,2.809989,2.991046,3.18767,2.515901,2.99925,-0.008935,5.79954,-1.070504,-0.030997,0.005434,0.008481,-0.006753,-0.000128,0.016593,0
1.146343,0.00834,0.008142,0.011512,0.136164,0.321042,0.442195,0.517016,0.854079,5.16837,2.405322,5.162857,4.721797,4.047658,4.222952,5.818517,5.387874,4.802368,6.702094,-6.30E-05,2.246194,0.266165,0.257258,0.125456,0.934808,1.576156,1.00207,0.592592,0.425165,3.845289,340.596741,55.292351,30.687923,3.887615,4.147241,6.622413,4.600374,3.562111,0.012929,-14.165377,2.176155,1.123709,-0.005775,-0.011769,0.025136,0.000465,0.003636,1
0.542972,0.008059,0.006583,0.010166,0.037912,0.156699,0.309867,0.31372,0.272586,3.533371,0.971762,1.50153,3.693339,4.157916,3.576877,3.274244,4.646861,4.225988,2.014299,-3.00E-06,1.140137,0.16505,0.135207,0.133137,0.245214,0.742665,0.678577,0.371342,0.16668,2.889075,765.531616,311.610443,41.559921,3.524223,3.086725,2.478896,3.192332,3.270559,-0.023792,21.56637,-5.057408,-0.860122,-0.006529,0.000965,-0.007627,0.007415,-0.000477,0
0.273374,0.01339,0.013165,0.1197,0.139413,0.149679,0.107126,0.069141,0.044018,3.777863,3.154958,2.342953,1.994858,3.322068,3.785004,5.112829,6.611539,4.830121,1.084032,6.80E-05,2.61879,0.666892,0.572211,1.981211,1.220899,0.766171,0.25799,0.090546,0.030111,3.50411,2.797003,2.888838,1.797011,3.335123,3.948055,4.925457,6.674119,3.174427,0.552887,0.14384,-0.394393,-0.005067,0.003661,-0.009294,0.052823,0.020572,0.007033,0
0.328491,0.004466,0.004454,0.012738,0.034013,0.017046,0.016735,0.110039,0.306379,3.255436,2.453512,3.160891,3.117085,2.723649,3.853442,4.249495,3.475324,2.925812,1.139466,1.90E-05,0.526356,0.240906,0.187873,0.169447,0.342969,0.085811,0.035729,0.090636,0.142909,2.366609,2.438758,2.795111,3.103605,2.123808,3.21041,3.353317,2.878452,2.161823,0.094673,0.069024,0.221202,-0.022032,-0.009671,0.00636,0.003018,0.001802,-0.009273,0
0.43039,0.00536,0.00419,0.003186,0.01127,0.029288,0.102816,0.191339,0.370181,4.040594,2.382061,2.973991,2.832476,3.649376,3.487482,3.52471,4.156716,3.870326,1.966466,1.70E-05,0.472269,0.232081,0.146602,0.04297,0.101745,0.119813,0.214834,0.17194,0.212532,3.014556,161.717545,67.191528,137.44101,3.234704,2.935581,3.730418,3.141846,3.085302,0.011853,6.494813,-1.452299,-2.127301,-0.016411,-0.000742,-0.000722,-4.00E-06,-0.00405,0
